date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:25:15	54911/54911	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Mar%202014%2010:57:24%20GMT	http://www.badaramdwara.org/images/ram.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/ram.jpg	(from http://www.badaramdwara.org/bhagwat.php)
17:25:29	257577/257577	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2011:28:30%20GMT	http://www.badaramdwara.org/images/contact.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/contact.jpg	(from http://www.badaramdwara.org/contact.php)
17:25:31	96566/96566	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2011:38:48%20GMT	http://www.badaramdwara.org/images/snehi.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/snehi.jpg	(from http://www.badaramdwara.org/suvichar.php)
17:25:33	10952/10952	---MC-	200	added ('OK')	text/html	date:Wed,%2029%20Mar%202017%2017:25:31%20GMT	http://www.badaramdwara.org/krashi.php	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/krashi.html	(from http://www.badaramdwara.org/activity.php)
17:25:42	3707/3707	---M--	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202014%2010:43:10%20GMT	http://www.badaramdwara.org/ramprasadhindi.html	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/ramprasadhindi.html	(from http://www.badaramdwara.org/ramprasadenglish.html)
17:25:44	2568/2568	---M--	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202014%2010:43:02%20GMT	http://www.badaramdwara.org/ramprasadenglish2.html	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/ramprasadenglish2.html	(from http://www.badaramdwara.org/ramprasadenglish.html)
17:25:46	2658/2658	---M--	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202014%2010:43:02%20GMT	http://www.badaramdwara.org/ramprasadenglish3.html	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/ramprasadenglish3.html	(from http://www.badaramdwara.org/ramprasadenglish.html)
17:25:47	2565/2565	---M--	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202014%2010:43:08%20GMT	http://www.badaramdwara.org/ramprasadenglish4.html	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/ramprasadenglish4.html	(from http://www.badaramdwara.org/ramprasadenglish.html)
17:25:48	4260/4260	---M--	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202014%2010:42:24%20GMT	http://www.badaramdwara.org/ramdwarahindi.html	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/ramdwarahindi.html	(from http://www.badaramdwara.org/ramdwaraenglish.html)
17:25:49	2259/2259	---M--	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202014%2010:42:22%20GMT	http://www.badaramdwara.org/ramdwaraenglish2.html	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/ramdwaraenglish2.html	(from http://www.badaramdwara.org/ramdwaraenglish.html)
17:25:50	1933/1933	---M--	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202014%2010:42:24%20GMT	http://www.badaramdwara.org/ramdwaraenglish3.html	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/ramdwaraenglish3.html	(from http://www.badaramdwara.org/ramdwaraenglish.html)
17:26:17	315886/315886	---M--	200	added ('OK')	image/gif	date:Tue,%2014%20Jan%202014%2011:38:22%20GMT	http://www.badaramdwara.org/images/ram_p1.gif	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/ram_p1.gif	(from http://www.badaramdwara.org/activity.php)
17:26:24	543650/543650	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2011:37:42%20GMT	http://www.badaramdwara.org/images/ramji.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/ramji.jpg	(from http://www.badaramdwara.org/bhagwat.php)
17:26:51	2370811/2370811	UR-M--	200	added ('Partial%20Content')	image/jpeg	date:Tue,%2014%20Jan%202014%2012:32:02%20GMT	http://www.badaramdwara.org/images/gosala%20image/g53.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/gosala%20image/g53.jpg	(from http://www.badaramdwara.org/guru.php)
17:27:03	65985/65985	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:30:52%20GMT	http://www.badaramdwara.org/images/thumbs/gs55.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/thumbs/gs55.jpg	(from http://www.badaramdwara.org/guru.php)
17:28:14	5522113/5522113	UR-M--	200	added ('Partial%20Content')	application/pdf	date:Tue,%2014%20Jan%202014%2011:46:08%20GMT	http://www.badaramdwara.org/images/books/amulya.pdf	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/books/amulya.pdf	(from http://www.badaramdwara.org/)
17:28:31	95671/95671	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:30:54%20GMT	http://www.badaramdwara.org/images/thumbs/gs56.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/thumbs/gs56.jpg	(from http://www.badaramdwara.org/guru.php)
17:30:07	2314089/2314089	UR-M--	200	added ('Partial%20Content')	image/jpeg	date:Tue,%2014%20Jan%202014%2012:32:56%20GMT	http://www.badaramdwara.org/images/gosala%20image/g54.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/gosala%20image/g54.jpg	(from http://www.badaramdwara.org/guru.php)
17:30:57	1957372/1957372	UR-M--	200	added ('Partial%20Content')	image/jpeg	date:Tue,%2014%20Jan%202014%2012:33:54%20GMT	http://www.badaramdwara.org/images/gosala%20image/g55.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/gosala%20image/g55.jpg	(from http://www.badaramdwara.org/guru.php)
17:31:11	79186/79186	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:30:58%20GMT	http://www.badaramdwara.org/images/thumbs/gs58.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/thumbs/gs58.jpg	(from http://www.badaramdwara.org/guru.php)
17:33:22	1798623/1798623	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2012:35:34%20GMT	http://www.badaramdwara.org/images/gosala%20image/g57.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/gosala%20image/g57.jpg	(from http://www.badaramdwara.org/guru.php)
17:33:36	2430856/2430856	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2012:34:52%20GMT	http://www.badaramdwara.org/images/gosala%20image/g56.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/gosala%20image/g56.jpg	(from http://www.badaramdwara.org/guru.php)
17:33:36	79486/79486	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:31:00%20GMT	http://www.badaramdwara.org/images/thumbs/gs60.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/thumbs/gs60.jpg	(from http://www.badaramdwara.org/guru.php)
17:33:58	92920/92920	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:31:02%20GMT	http://www.badaramdwara.org/images/thumbs/gs61.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/thumbs/gs61.jpg	(from http://www.badaramdwara.org/guru.php)
17:34:59	1835232/1835232	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2012:36:18%20GMT	http://www.badaramdwara.org/images/gosala%20image/g58.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/gosala%20image/g58.jpg	(from http://www.badaramdwara.org/guru.php)
17:35:14	85910/85910	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:31:04%20GMT	http://www.badaramdwara.org/images/thumbs/gs62.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/thumbs/gs62.jpg	(from http://www.badaramdwara.org/guru.php)
17:37:27	83735/83735	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:31:06%20GMT	http://www.badaramdwara.org/images/thumbs/gs63.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/thumbs/gs63.jpg	(from http://www.badaramdwara.org/guru.php)
17:37:48	2493440/2493440	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2012:38:22%20GMT	http://www.badaramdwara.org/images/gosala%20image/g60.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/gosala%20image/g60.jpg	(from http://www.badaramdwara.org/guru.php)
17:38:03	79927/79927	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:31:08%20GMT	http://www.badaramdwara.org/images/thumbs/gs64.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/thumbs/gs64.jpg	(from http://www.badaramdwara.org/guru.php)
17:40:33	2449070/2449070	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2012:40:22%20GMT	http://www.badaramdwara.org/images/gosala%20image/g62.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/gosala%20image/g62.jpg	(from http://www.badaramdwara.org/guru.php)
17:40:47	79778/79778	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:31:10%20GMT	http://www.badaramdwara.org/images/thumbs/gs65.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/thumbs/gs65.jpg	(from http://www.badaramdwara.org/guru.php)
17:42:30	2703049/2703049	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2012:42:28%20GMT	http://www.badaramdwara.org/images/gosala%20image/g63.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/gosala%20image/g63.jpg	(from http://www.badaramdwara.org/guru.php)
17:42:44	76619/76619	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:31:12%20GMT	http://www.badaramdwara.org/images/thumbs/gs66.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/thumbs/gs66.jpg	(from http://www.badaramdwara.org/guru.php)
17:43:48	392100/392100	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2012:52:18%20GMT	http://www.badaramdwara.org/images/gosala%20image/gu4.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/gosala%20image/gu4.jpg	(from http://www.badaramdwara.org/guru.php)
17:44:03	83542/83542	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:31:48%20GMT	http://www.badaramdwara.org/images/thumbs/gu4.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/thumbs/gu4.jpg	(from http://www.badaramdwara.org/guru.php)
17:44:34	2646076/2646076	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2012:42:00%20GMT	http://www.badaramdwara.org/images/gosala%20image/g64.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/gosala%20image/g64.jpg	(from http://www.badaramdwara.org/guru.php)
17:45:16	450087/450087	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2012:15:54%20GMT	http://www.badaramdwara.org/images/gosala%20image/3.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/gosala%20image/3.jpg	(from http://www.badaramdwara.org/guru.php)
17:45:31	85514/85514	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:31:52%20GMT	http://www.badaramdwara.org/images/thumbs/gu5.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/thumbs/gu5.jpg	(from http://www.badaramdwara.org/guru.php)
17:45:37	387637/387637	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2012:52:34%20GMT	http://www.badaramdwara.org/images/gosala%20image/gu5.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/gosala%20image/gu5.jpg	(from http://www.badaramdwara.org/guru.php)
17:46:13	3043645/3043645	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2012:44:28%20GMT	http://www.badaramdwara.org/images/gosala%20image/g65.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/gosala%20image/g65.jpg	(from http://www.badaramdwara.org/guru.php)
17:46:27	83395/83395	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:31:52%20GMT	http://www.badaramdwara.org/images/thumbs/gu6.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/thumbs/gu6.jpg	(from http://www.badaramdwara.org/guru.php)
17:46:50	448919/448919	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2012:52:36%20GMT	http://www.badaramdwara.org/images/gosala%20image/gu6.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/gosala%20image/gu6.jpg	(from http://www.badaramdwara.org/guru.php)
17:46:50	485593/485593	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2012:21:06%20GMT	http://www.badaramdwara.org/images/gosala%20image/8.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/gosala%20image/8.jpg	(from http://www.badaramdwara.org/guru.php)
17:47:05	83875/83875	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:31:58%20GMT	http://www.badaramdwara.org/images/thumbs/gu7.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/thumbs/gu7.jpg	(from http://www.badaramdwara.org/guru.php)
17:47:49	504156/504156	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2012:05:06%20GMT	http://www.badaramdwara.org/images/gosala%20image/15.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/gosala%20image/15.jpg	(from http://www.badaramdwara.org/guru.php)
17:48:00	428445/428445	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2012:52:46%20GMT	http://www.badaramdwara.org/images/gosala%20image/gu7.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/gosala%20image/gu7.jpg	(from http://www.badaramdwara.org/guru.php)
17:48:11	2766545/2766545	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2012:44:56%20GMT	http://www.badaramdwara.org/images/gosala%20image/g66.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/gosala%20image/g66.jpg	(from http://www.badaramdwara.org/guru.php)
17:48:12	72050/72050	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:31:56%20GMT	http://www.badaramdwara.org/images/thumbs/gu8.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/thumbs/gu8.jpg	(from http://www.badaramdwara.org/guru.php)
17:48:19	459470/459470	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2012:19:22%20GMT	http://www.badaramdwara.org/images/gosala%20image/4.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/gosala%20image/4.jpg	(from http://www.badaramdwara.org/guru.php)
17:48:26	82074/82074	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:32:04%20GMT	http://www.badaramdwara.org/images/thumbs/gu9.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/thumbs/gu9.jpg	(from http://www.badaramdwara.org/guru.php)
17:48:42	92260/92260	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:31:20%20GMT	http://www.badaramdwara.org/images/thumbs/gu10.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/thumbs/gu10.jpg	(from http://www.badaramdwara.org/guru.php)
17:48:51	397743/397743	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2012:53:00%20GMT	http://www.badaramdwara.org/images/gosala%20image/gu8.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/gosala%20image/gu8.jpg	(from http://www.badaramdwara.org/guru.php)
17:49:04	71689/71689	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:31:20%20GMT	http://www.badaramdwara.org/images/thumbs/gu11.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/thumbs/gu11.jpg	(from http://www.badaramdwara.org/guru.php)
17:49:13	393549/393549	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2012:52:58%20GMT	http://www.badaramdwara.org/images/gosala%20image/gu9.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/gosala%20image/gu9.jpg	(from http://www.badaramdwara.org/guru.php)
17:49:25	68321/68321	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:31:22%20GMT	http://www.badaramdwara.org/images/thumbs/gu12.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/thumbs/gu12.jpg	(from http://www.badaramdwara.org/guru.php)
17:49:31	456611/456611	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2012:50:08%20GMT	http://www.badaramdwara.org/images/gosala%20image/gu10.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/gosala%20image/gu10.jpg	(from http://www.badaramdwara.org/guru.php)
17:49:45	373844/373844	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2012:50:14%20GMT	http://www.badaramdwara.org/images/gosala%20image/gu11.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/gosala%20image/gu11.jpg	(from http://www.badaramdwara.org/guru.php)
17:49:46	84068/84068	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:31:24%20GMT	http://www.badaramdwara.org/images/thumbs/gu13.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/thumbs/gu13.jpg	(from http://www.badaramdwara.org/guru.php)
17:49:47	7636/7636	---M--	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202014%2010:40:58%20GMT	http://www.badaramdwara.org/guruhindi.html	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/guruhindi.html	(from http://www.badaramdwara.org/guruenglish.html)
17:49:59	344634/344634	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2012:50:20%20GMT	http://www.badaramdwara.org/images/gosala%20image/gu12.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/gosala%20image/gu12.jpg	(from http://www.badaramdwara.org/guru.php)
17:50:00	5177/5177	---M--	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202014%2010:40:54%20GMT	http://www.badaramdwara.org/goshalahindi.html	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/goshalahindi.html	(from http://www.badaramdwara.org/goshalaeng.html)
17:50:20	346355/346355	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2012:50:34%20GMT	http://www.badaramdwara.org/images/gosala%20image/gu13.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/gosala%20image/gu13.jpg	(from http://www.badaramdwara.org/guru.php)
17:50:24	18477/18477	---M--	200	added ('OK')	application/x-shockwave-flash	date:Tue,%2014%20Jan%202014%2010:49:16%20GMT	http://www.badaramdwara.org/gallery/gallery.swf	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/gallery/gallery.swf	(from http://www.badaramdwara.org/photo_gallery2.php)
17:50:26	341/341	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2029%20Mar%202017%2017:50:25%20GMT	http://www.badaramdwara.org/admin/images/RouGani.php	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/admin/images/RouGani.121.delayed	(from http://www.badaramdwara.org/photo_gallery3.php)
17:50:50	145185/145185	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Sep%202015%2007:44:44%20GMT	http://www.badaramdwara.org/admin/images/pics1.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/admin/images/pics1.jpg	(from http://www.badaramdwara.org/photo_gallery3.php)
17:50:59	461746/461746	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2012:50:36%20GMT	http://www.badaramdwara.org/images/gosala%20image/gu14.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/gosala%20image/gu14.jpg	(from http://www.badaramdwara.org/guru.php)
17:51:09	8947867/8947867	UR-M--	200	added ('Partial%20Content')	image/gif	date:Tue,%2014%20Jan%202014%2011:38:00%20GMT	http://www.badaramdwara.org/images/cow.gif	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/cow.gif	(from http://www.badaramdwara.org/goshala.php)
17:51:13	142522/142522	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Sep%202015%2007:44:52%20GMT	http://www.badaramdwara.org/admin/images/pics2.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/admin/images/pics2.jpg	(from http://www.badaramdwara.org/photo_gallery3.php)
17:51:15	223/223	---MC-	200	added ('OK')	text/html	date:Wed,%2029%20Mar%202017%2017:51:14%20GMT	http://www.badaramdwara.org/admin/images/go.php	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/admin/images/go.html	(from http://www.badaramdwara.org/photo_gallery3.php)
17:51:17	9225/9225	---MC-	200	added ('OK')	text/html	date:Wed,%2029%20Mar%202017%2017:51:15%20GMT	http://www.badaramdwara.org/photo_gallery3.php?gallery=4	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/photo_gallery3934f.html	(from http://www.badaramdwara.org/photo_gallery3.php)
17:51:20	9130/9130	---MC-	200	added ('OK')	text/html	date:Wed,%2029%20Mar%202017%2017:51:18%20GMT	http://www.badaramdwara.org/photo_gallery3.php?gallery=6	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/photo_gallery3f49f.html	(from http://www.badaramdwara.org/photo_gallery3.php)
17:51:22	9499/9499	---MC-	200	added ('OK')	text/html	date:Wed,%2029%20Mar%202017%2017:51:21%20GMT	http://www.badaramdwara.org/photo_gallery3.php?gallery=2	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/photo_gallery33cd6.html	(from http://www.badaramdwara.org/photo_gallery3.php)
17:51:23	155482/155482	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Sep%202015%2007:44:58%20GMT	http://www.badaramdwara.org/admin/images/pics3.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/admin/images/pics3.jpg	(from http://www.badaramdwara.org/photo_gallery3.php)
17:51:24	9223/9223	---MC-	200	added ('OK')	text/html	date:Wed,%2029%20Mar%202017%2017:51:23%20GMT	http://www.badaramdwara.org/photo_gallery3.php?gallery=1	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/photo_gallery3f5ef.html	(from http://www.badaramdwara.org/photo_gallery3.php)
17:51:25	106386/106386	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Sep%202015%2007:45:12%20GMT	http://www.badaramdwara.org/admin/images/pics5.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/admin/images/pics5.jpg	(from http://www.badaramdwara.org/photo_gallery3.php)
17:51:25	6887/6887	---M--	200	added ('OK')	application/javascript	date:Mon,%2031%20Jan%202011%2005:49:18%20GMT	http://www.badaramdwara.org/myplayer/javascripts/swfobject.js	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/myplayer/javascripts/swfobject.js	(from http://www.badaramdwara.org/player.php?song=Kalimba.mp3)
17:51:27	7248/7248	---M--	200	added ('OK')	application/javascript	date:Mon,%2031%20Jan%202011%2005:49:16%20GMT	http://www.badaramdwara.org/myplayer/javascripts/flash_detect.js	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/myplayer/javascripts/flash_detect.js	(from http://www.badaramdwara.org/player.php?song=Kalimba.mp3)
17:51:27	9934/9934	---M--	200	added ('OK')	text/css	date:Mon,%2031%20Jan%202011%2005:49:16%20GMT	http://www.badaramdwara.org/myplayer/html5/video-js.css	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/myplayer/html5/video-js.css	(from http://www.badaramdwara.org/player.php?song=Kalimba.mp3)
17:51:33	28468/28468	---M--	200	added ('OK')	application/x-shockwave-flash	date:Mon,%2031%20Jan%202011%2005:49:16%20GMT	http://www.badaramdwara.org/myplayer/YTPlayer.swf	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/myplayer/YTPlayer.swf	(from http://www.badaramdwara.org/player.php?song=Kalimba.mp3)
17:51:34	38338/38338	---M--	200	added ('OK')	application/javascript	date:Mon,%2031%20Jan%202011%2005:49:16%20GMT	http://www.badaramdwara.org/myplayer/html5/video.js	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/myplayer/html5/video.js	(from http://www.badaramdwara.org/player.php?song=Kalimba.mp3)
17:51:41	42989/42989	---M--	200	added ('OK')	image/gif	date:Tue,%2014%20Jan%202014%2011:35:26%20GMT	http://www.badaramdwara.org/myplayer/logo/lo.gif	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/myplayer/logo/lo.gif	(from http://www.badaramdwara.org/player.php?song=Kalimba.mp3)
17:51:43	1296/1296	---MC-	200	added ('OK')	text/html	date:Wed,%2029%20Mar%202017%2017:51:42%20GMT	http://www.badaramdwara.org/admin/mp3/RouGani.php	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/admin/mp3/RouGani.html	(from http://www.badaramdwara.org/player.php?song=RouGani.php)
